payment_id,source,unit,txn_date,settled_date,gross_amount,commission,commission_gst,settled_amount,utr,payment_mode,issuing_bank,customer_vpa,invoice_no,matched_invoice_no,raw_path
bank_7223534417_73,bank,front_office,2025-09-15,2025-09-15,12792.0,,,12792.0,HDFCN52025091575335094,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_74,bank,front_office,2025-09-16,2025-09-16,7404.76,,,7404.76,YESBN12025091601787909,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_75,bank,front_office,2025-09-16,2025-09-16,2791.0,,,2791.0,YESBN12025091605279840,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_76,bank,front_office,2025-09-16,2025-09-16,-21193.0,,,-21193.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_77,bank,front_office,2025-09-16,2025-09-16,645.28,,,645.28,YESBN12025091605702111,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_78,bank,front_office,2025-09-16,2025-09-16,8923.0,,,8923.0,HDFCN52025091677397376,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_79,bank,front_office,2025-09-17,2025-09-17,9117.0,,,9117.0,YESBN12025091702766087,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_80,bank,front_office,2025-09-17,2025-09-17,33599.64,,,33599.64,YESBN12025091705554059,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_81,bank,front_office,2025-09-17,2025-09-17,-5000.0,,,-5000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_82,bank,front_office,2025-09-17,2025-09-17,2370.86,,,2370.86,CITIN52025091725843450,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_83,bank,front_office,2025-09-17,2025-09-17,4799.0,,,4799.0,HDFCN52025091779196105,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_84,bank,front_office,2025-09-18,2025-09-18,3138.11,,,3138.11,YESBN12025091803088914,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_85,bank,front_office,2025-09-18,2025-09-18,9684.16,,,9684.16,YESBN12025091805489784,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_86,bank,front_office,2025-09-18,2025-09-18,3339.0,,,3339.0,HDFCN52025091880845864,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_87,bank,front_office,2025-09-19,2025-09-19,6472.75,,,6472.75,YESBN12025091902374099,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_88,bank,front_office,2025-09-19,2025-09-19,15350.61,,,15350.61,YESBN12025091905439144,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_89,bank,front_office,2025-09-19,2025-09-19,-31310.0,,,-31310.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_90,bank,front_office,2025-09-20,2025-09-20,11493.0,,,11493.0,YESBN12025092002647625,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_91,bank,front_office,2025-09-20,2025-09-20,15395.15,,,15395.15,YESBN12025092005471951,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_92,bank,front_office,2025-09-20,2025-09-20,-29870.0,,,-29870.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_93,bank,front_office,2025-09-21,2025-09-21,16023.25,,,16023.25,YESBN12025092104539817,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_94,bank,front_office,2025-09-21,2025-09-21,947.0,,,947.0,YESBN12025092105550677,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_95,bank,front_office,2025-09-22,2025-09-22,14404.82,,,14404.82,YESBN12025092202353005,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_96,bank,front_office,2025-09-22,2025-09-22,10990.83,,,10990.83,YESBN12025092205447914,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_97,bank,front_office,2025-09-22,2025-09-22,30443.0,,,30443.0,HDFCN52025092286259732,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_98,bank,front_office,2025-09-23,2025-09-23,12411.37,,,12411.37,YESBN12025092304829272,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_99,bank,front_office,2025-09-23,2025-09-23,20371.16,,,20371.16,YESBN12025092305377829,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_100,bank,front_office,2025-09-23,2025-09-23,50000.0,,,50000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_101,bank,front_office,2025-09-23,2025-09-23,200000.0,,,200000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_102,bank,front_office,2025-09-23,2025-09-23,-438203.0,,,-438203.0,IDIBR52025092347664609,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_103,bank,front_office,2025-09-24,2025-09-24,3037.0,,,3037.0,YESBN12025092402803669,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_104,bank,front_office,2025-09-24,2025-09-24,80280.25,,,80280.25,HSBCN52025092477385842,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_105,bank,front_office,2025-09-24,2025-09-24,845285.71,,,845285.71,HSBCN52025092477384151,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_106,bank,front_office,2025-09-24,2025-09-24,1400.0,,,1400.0,YESBN12025092405320821,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_107,bank,front_office,2025-09-24,2025-09-24,-41111.0,,,-41111.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_108,bank,front_office,2025-09-24,2025-09-24,-105239.0,,,-105239.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_109,bank,front_office,2025-09-24,2025-09-24,989.14,,,989.14,CITIN52025092428491194,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_110,bank,front_office,2025-09-25,2025-09-25,5625.37,,,5625.37,YESBN12025092502571483,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_111,bank,front_office,2025-09-25,2025-09-25,18899.0,,,18899.0,YESBN12025092505444647,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_112,bank,front_office,2025-09-25,2025-09-25,-200000.0,,,-200000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_113,bank,front_office,2025-09-25,2025-09-25,-700000.0,,,-700000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_114,bank,front_office,2025-09-26,2025-09-26,5011.69,,,5011.69,YESBN12025092603357188,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_115,bank,front_office,2025-09-26,2025-09-26,6163.23,,,6163.23,YESBN12025092605379191,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_116,bank,front_office,2025-09-26,2025-09-26,15508.0,,,15508.0,HDFCN52025092694458707,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_117,bank,front_office,2025-09-27,2025-09-27,4372.69,,,4372.69,YESBN12025092703905398,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_118,bank,front_office,2025-09-27,2025-09-27,4210.73,,,4210.73,YESBN12025092705385388,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_119,bank,front_office,2025-09-28,2025-09-28,6084.0,,,6084.0,YESBN12025092804111187,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_120,bank,front_office,2025-09-28,2025-09-28,9543.74,,,9543.74,YESBN12025092805349428,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_121,bank,front_office,2025-09-29,2025-09-29,11527.67,,,11527.67,YESBN12025092902090123,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_122,bank,front_office,2025-09-29,2025-09-29,19579.54,,,19579.54,YESBN12025092905299270,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_123,bank,front_office,2025-09-29,2025-09-29,-10000.0,,,-10000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_124,bank,front_office,2025-09-29,2025-09-29,1547.98,,,1547.98,CITIN52025092931257403,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_125,bank,front_office,2025-09-29,2025-09-29,31973.0,,,31973.0,HDFCN52025092998636206,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_126,bank,front_office,2025-09-30,2025-09-30,2569.61,,,2569.61,YESBN12025093003965751,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_127,bank,front_office,2025-09-30,2025-09-30,2575.16,,,2575.16,YESBN12025093005306271,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_7223534417_128,bank,front_office,2025-09-30,2025-09-30,11000.0,,,11000.0,527313233604,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - SEPTEMBER 2025.xlsx
bank_8150353104_1,bank,rooftop,2025-10-08,2025-10-08,10000.0,,,10000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_2,bank,rooftop,2025-10-08,2025-10-08,1.0,,,1.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_3,bank,rooftop,2025-10-08,2025-10-08,-148.0,,,-148.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_4,bank,rooftop,2025-10-10,2025-10-10,169.0,,,169.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_5,bank,rooftop,2025-10-10,2025-10-10,468.0,,,468.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_6,bank,rooftop,2025-10-10,2025-10-10,60.0,,,60.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_7,bank,rooftop,2025-10-10,2025-10-10,786.0,,,786.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_8,bank,rooftop,2025-10-10,2025-10-10,1496.0,,,1496.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_9,bank,rooftop,2025-10-10,2025-10-10,1993.0,,,1993.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_10,bank,rooftop,2025-10-10,2025-10-10,568.0,,,568.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_11,bank,rooftop,2025-10-10,2025-10-10,1017.0,,,1017.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_12,bank,rooftop,2025-10-11,2025-10-11,528.0,,,528.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_13,bank,rooftop,2025-10-11,2025-10-11,1506.0,,,1506.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_14,bank,rooftop,2025-10-11,2025-10-11,568.0,,,568.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_15,bank,rooftop,2025-10-11,2025-10-11,1023.0,,,1023.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_16,bank,rooftop,2025-10-11,2025-10-11,2085.0,,,2085.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_17,bank,rooftop,2025-10-11,2025-10-11,150.0,,,150.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_18,bank,rooftop,2025-10-11,2025-10-11,349.0,,,349.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_19,bank,rooftop,2025-10-11,2025-10-11,249.0,,,249.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_20,bank,rooftop,2025-10-11,2025-10-11,709.0,,,709.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_21,bank,rooftop,2025-10-11,2025-10-11,818.0,,,818.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_22,bank,rooftop,2025-10-11,2025-10-11,60.0,,,60.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_23,bank,rooftop,2025-10-11,2025-10-11,624.0,,,624.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_24,bank,rooftop,2025-10-11,2025-10-11,70.0,,,70.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_25,bank,rooftop,2025-10-11,2025-10-11,1233.0,,,1233.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_26,bank,rooftop,2025-10-11,2025-10-11,778.0,,,778.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_27,bank,rooftop,2025-10-11,2025-10-11,897.0,,,897.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_28,bank,rooftop,2025-10-11,2025-10-11,410.0,,,410.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_29,bank,rooftop,2025-10-11,2025-10-11,-10.16,,,-10.16,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_30,bank,rooftop,2025-10-12,2025-10-12,648.0,,,648.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_31,bank,rooftop,2025-10-12,2025-10-12,1603.0,,,1603.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_32,bank,rooftop,2025-10-12,2025-10-12,558.0,,,558.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
bank_8150353104_33,bank,rooftop,2025-10-12,2025-10-12,20.0,,,20.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - ROOFTOP  Statement Of Account - OCTOBER 2025.xlsx
